episode,timestamp,circuit,mode,success,wall_crash,timeout,checkpoints_passed,lap_time_s,episode_reward
7,2026-07-09 16:14:13,default,train,0,1,0,1,,3.1939
5,2026-07-09 16:14:14,default,train,0,1,0,1,,3.2685
7,2026-07-09 16:14:15,default,train,0,1,0,1,,3.3797
6,2026-07-09 16:14:15,default,train,0,1,0,1,,3.6046
3,2026-07-09 16:14:16,default,train,0,1,0,1,,4.9201
7,2026-07-09 16:14:17,default,train,0,1,0,1,,3.4397
4,2026-07-09 16:14:18,default,train,0,1,0,0,,0.0536
8,2026-07-09 16:14:18,default,train,0,1,0,0,,-0.0330
7,2026-07-09 16:14:18,default,train,0,1,0,0,,0.1047
4,2026-07-09 16:14:18,default,train,0,1,0,1,,4.7086
6,2026-07-09 16:14:18,default,train,0,1,0,1,,3.0401
8,2026-07-09 16:14:20,default,train,0,1,0,1,,2.9967
8,2026-07-09 16:14:20,default,train,0,1,0,0,,0.2225
8,2026-07-09 16:14:21,default,train,0,1,0,0,,0.6567
6,2026-07-09 16:14:21,default,train,0,1,0,1,,3.7123
9,2026-07-09 16:14:22,default,train,0,1,0,0,,0.1329
5,2026-07-09 16:14:23,default,train,0,1,0,2,,7.0561
9,2026-07-09 16:14:23,default,train,0,1,0,2,,7.2397
7,2026-07-09 16:14:23,default,train,0,1,0,3,,10.1293
7,2026-07-09 16:14:23,default,train,0,1,0,1,,3.8239
9,2026-07-09 16:14:23,default,train,0,1,0,0,,0.1584
9,2026-07-09 16:14:23,default,train,0,1,0,0,,0.1282
7,2026-07-09 16:14:24,default,train,0,1,0,1,,3.4069
5,2026-07-09 16:14:24,default,train,0,1,0,3,,10.2098
6,2026-07-09 16:14:25,default,train,0,1,0,1,,3.2515
8,2026-07-09 16:14:26,default,train,0,1,0,1,,3.2782
10,2026-07-09 16:14:26,default,train,0,1,0,1,,3.3035
10,2026-07-09 16:14:26,default,train,0,1,0,1,,3.5337
10,2026-07-09 16:14:26,default,train,0,1,0,1,,4.0593
8,2026-07-09 16:14:26,default,train,0,1,0,1,,3.5317
10,2026-07-09 16:14:27,default,train,0,1,0,1,,3.5509
11,2026-07-09 16:14:28,default,train,0,1,0,0,,-0.3714
8,2026-07-09 16:14:31,default,train,0,1,0,0,,0.4263
12,2026-07-09 16:14:31,default,train,0,1,0,0,,0.2163
9,2026-07-09 16:14:31,default,train,0,1,0,0,,-0.3052
7,2026-07-09 16:14:31,default,train,0,1,0,0,,-0.2457
9,2026-07-09 16:14:31,default,train,0,1,0,0,,-0.4174
11,2026-07-09 16:14:31,default,train,0,1,0,0,,-0.4222
11,2026-07-09 16:14:31,default,train,0,1,0,0,,-0.1787
11,2026-07-09 16:14:32,default,train,0,1,0,1,,3.3064
2,2026-07-09 16:14:32,default,train,1,0,0,14,20.480,65.3405
9,2026-07-09 16:14:33,default,train,0,1,0,1,,3.3053
13,2026-07-09 16:14:34,default,train,0,1,0,1,,3.2771
10,2026-07-09 16:14:34,default,train,0,1,0,1,,3.2851
11,2026-07-09 16:14:34,default,train,0,1,0,0,,0.0000
8,2026-07-09 16:14:34,default,train,0,1,0,1,,3.3391
6,2026-07-09 16:14:35,default,train,0,1,0,2,,6.4820
12,2026-07-09 16:14:36,default,train,0,1,0,1,,3.5582
12,2026-07-09 16:14:36,default,train,0,1,0,1,,3.7870
12,2026-07-09 16:14:36,default,train,0,1,0,1,,3.6223
10,2026-07-09 16:14:37,default,train,0,1,0,1,,4.0980
14,2026-07-09 16:14:37,default,train,0,1,0,0,,0.0221
10,2026-07-09 16:14:37,default,train,0,1,0,0,,0.0134
7,2026-07-09 16:14:37,default,train,0,1,0,0,,0.0578
9,2026-07-09 16:14:37,default,train,0,1,0,0,,0.0160
13,2026-07-09 16:14:38,default,train,0,1,0,0,,0.0876
13,2026-07-09 16:14:38,default,train,0,1,0,0,,0.1089
13,2026-07-09 16:14:39,default,train,0,1,0,0,,0.3014
11,2026-07-09 16:14:40,default,train,0,1,0,1,,3.2906
10,2026-07-09 16:14:40,default,train,0,1,0,1,,3.2621
15,2026-07-09 16:14:40,default,train,0,1,0,1,,3.2952
14,2026-07-09 16:14:41,default,train,0,1,0,0,,0.2471
14,2026-07-09 16:14:41,default,train,0,1,0,1,,3.6852
14,2026-07-09 16:14:42,default,train,0,1,0,2,,6.9200
12,2026-07-09 16:14:42,default,train,0,1,0,0,,0.1634
11,2026-07-09 16:14:42,default,train,0,1,0,1,,3.1625
16,2026-07-09 16:14:42,default,train,0,1,0,0,,0.2723
15,2026-07-09 16:14:44,default,train,0,1,0,0,,0.7259
13,2026-07-09 16:14:45,default,train,0,1,0,1,,3.3143
15,2026-07-09 16:14:46,default,train,0,1,0,1,,4.1102
11,2026-07-09 16:14:48,default,train,0,1,0,2,,6.2744
12,2026-07-09 16:14:48,default,train,0,1,0,1,,4.6960
12,2026-07-09 16:14:50,default,train,0,1,0,0,,0.2376
16,2026-07-09 16:14:51,default,train,0,1,0,1,,3.0110
15,2026-07-09 16:14:51,default,train,0,1,0,2,,6.2539
17,2026-07-09 16:14:51,default,train,0,1,0,2,,6.1754
8,2026-07-09 16:14:51,default,train,0,1,0,1,,3.5237
12,2026-07-09 16:14:52,default,train,0,1,0,0,,-0.3888
16,2026-07-09 16:14:52,default,train,0,1,0,1,,2.9128
14,2026-07-09 16:14:52,default,train,0,1,0,1,,3.5012
13,2026-07-09 16:14:52,default,train,0,1,0,2,,7.2648
17,2026-07-09 16:14:55,default,train,0,1,0,1,,4.0489
3,2026-07-09 16:14:55,default,train,1,0,0,14,19.000,65.1993
16,2026-07-09 16:14:58,default,train,0,1,0,1,,3.9199
14,2026-07-09 16:14:58,default,train,0,1,0,1,,2.6464
18,2026-07-09 16:14:58,default,train,0,1,0,1,,3.9945
17,2026-07-09 16:14:59,default,train,0,1,0,1,,3.7319
13,2026-07-09 16:14:59,default,train,0,1,0,2,,6.1752
13,2026-07-09 16:14:59,default,train,0,1,0,1,,3.9087
9,2026-07-09 16:14:59,default,train,0,1,0,1,,3.9834
15,2026-07-09 16:15:00,default,train,0,1,0,1,,3.8865
18,2026-07-09 16:15:00,default,train,0,1,0,2,,6.5348
17,2026-07-09 16:15:00,default,train,0,1,0,0,,0.2758
15,2026-07-09 16:15:00,default,train,0,1,0,1,,3.1991
19,2026-07-09 16:15:01,default,train,0,1,0,0,,0.5312
14,2026-07-09 16:15:02,default,train,0,1,0,1,,3.5515
14,2026-07-09 16:15:02,default,train,0,1,0,0,,0.3419
18,2026-07-09 16:15:02,default,train,0,1,0,1,,3.5028
10,2026-07-09 16:15:02,default,train,0,1,0,1,,3.3139
19,2026-07-09 16:15:02,default,train,0,1,0,1,,3.2309
18,2026-07-09 16:15:03,default,train,0,1,0,1,,3.2909
16,2026-07-09 16:15:03,default,train,0,1,0,1,,3.2976
16,2026-07-09 16:15:03,default,train,0,1,0,0,,0.6756
20,2026-07-09 16:15:04,default,train,0,1,0,1,,3.2762
4,2026-07-09 16:15:06,default,train,0,1,0,6,,23.6562
15,2026-07-09 16:15:07,default,train,0,1,0,0,,-0.1152
15,2026-07-09 16:15:08,default,train,0,1,0,0,,-0.0756
20,2026-07-09 16:15:08,default,train,0,1,0,0,,-0.0779
17,2026-07-09 16:15:08,default,train,0,1,0,0,,-0.4528
19,2026-07-09 16:15:08,default,train,0,1,0,0,,-0.2737
17,2026-07-09 16:15:08,default,train,0,1,0,0,,-0.3191
11,2026-07-09 16:15:08,default,train,0,1,0,1,,3.0392
16,2026-07-09 16:15:09,default,train,0,1,0,0,,0.0730
19,2026-07-09 16:15:09,default,train,0,1,0,0,,0.6097
16,2026-07-09 16:15:09,default,train,0,1,0,0,,0.0772
21,2026-07-09 16:15:09,default,train,0,1,0,0,,0.3291
18,2026-07-09 16:15:10,default,train,0,1,0,0,,0.1766
21,2026-07-09 16:15:10,default,train,0,1,0,0,,0.1978
18,2026-07-09 16:15:10,default,train,0,1,0,0,,0.2657
22,2026-07-09 16:15:11,default,train,0,1,0,0,,0.1311
17,2026-07-09 16:15:12,default,train,0,1,0,0,,0.3608
17,2026-07-09 16:15:12,default,train,0,1,0,0,,0.2952
20,2026-07-09 16:15:12,default,train,0,1,0,0,,0.3340
19,2026-07-09 16:15:13,default,train,0,1,0,0,,0.2959
23,2026-07-09 16:15:13,default,train,0,1,0,0,,0.0384
20,2026-07-09 16:15:15,default,train,0,1,0,0,,0.0962
18,2026-07-09 16:15:15,default,train,0,1,0,0,,0.3208
20,2026-07-09 16:15:15,default,train,0,1,0,2,,7.3967
18,2026-07-09 16:15:15,default,train,0,1,0,2,,6.5201
24,2026-07-09 16:15:15,default,train,0,1,0,0,,0.2174
21,2026-07-09 16:15:15,default,train,0,1,0,1,,3.1306
19,2026-07-09 16:15:17,default,train,0,1,0,1,,3.1667
25,2026-07-09 16:15:18,default,train,0,1,0,1,,3.1942
22,2026-07-09 16:15:18,default,train,0,1,0,1,,3.2520
19,2026-07-09 16:15:19,default,train,0,1,0,1,,3.5541
21,2026-07-09 16:15:20,default,train,0,1,0,1,,3.5689
22,2026-07-09 16:15:20,default,train,0,1,0,1,,2.4828
12,2026-07-09 16:15:21,default,train,0,1,0,1,,2.6981
19,2026-07-09 16:15:21,default,train,0,1,0,1,,3.0466
21,2026-07-09 16:15:22,default,train,0,1,0,2,,8.0866
22,2026-07-09 16:15:24,default,train,0,1,0,0,,0.2441
20,2026-07-09 16:15:24,default,train,0,1,0,0,,-0.7358
22,2026-07-09 16:15:25,default,train,0,1,0,0,,0.2715
20,2026-07-09 16:15:25,default,train,0,1,0,1,,2.5524
23,2026-07-09 16:15:26,default,train,0,1,0,1,,2.9414
20,2026-07-09 16:15:26,default,train,0,1,0,3,,10.1278
21,2026-07-09 16:15:26,default,train,0,1,0,0,,0.0000
23,2026-07-09 16:15:26,default,train,0,1,0,3,,10.1637
13,2026-07-09 16:15:27,default,train,0,1,0,2,,6.7465
21,2026-07-09 16:15:27,default,train,0,1,0,1,,3.3338
23,2026-07-09 16:15:28,default,train,0,1,0,1,,3.3973
26,2026-07-09 16:15:28,default,train,0,1,0,1,,4.3398
21,2026-07-09 16:15:29,default,train,0,1,0,1,,3.3127
22,2026-07-09 16:15:29,default,train,0,1,0,0,,0.0000
5,2026-07-09 16:15:30,default,train,1,0,0,14,21.760,65.1398
23,2026-07-09 16:15:30,default,train,0,1,0,2,,6.6159
24,2026-07-09 16:15:31,default,train,0,1,0,0,,-0.6068
27,2026-07-09 16:15:31,default,train,0,1,0,0,,-0.6690
23,2026-07-09 16:15:31,default,train,0,1,0,0,,-0.5106
24,2026-07-09 16:15:32,default,train,0,1,0,0,,-0.2883
14,2026-07-09 16:15:32,default,train,0,1,0,0,,-0.4747
22,2026-07-09 16:15:32,default,train,0,1,0,0,,-0.3371
24,2026-07-09 16:15:32,default,train,0,1,0,0,,-0.3033
22,2026-07-09 16:15:32,default,train,0,1,0,0,,-1.1524
